zip_code,year,quarter,ev_registrations
20009,2025,3,68
20009,2025,4,47
20010,2022,2,13
20010,2022,3,32
20010,2022,4,37
20010,2023,1,35
20010,2023,2,51
20010,2023,3,48
20010,2023,4,44
20010,2024,1,68
20010,2024,2,65
20010,2024,3,69
20010,2024,4,60
20010,2025,1,79
20010,2025,2,49
20010,2025,3,58
20010,2025,4,35
20011,2022,2,23
20011,2022,3,83
20011,2022,4,111
20011,2023,1,137
20011,2023,2,163
20011,2023,3,158
20011,2023,4,163
20011,2024,1,164
20011,2024,2,184
20011,2024,3,234
20011,2024,4,203
20011,2025,1,196
20011,2025,2,169
20011,2025,3,181
20011,2025,4,116
20012,2022,2,10
20012,2022,3,37
20012,2022,4,45
20012,2023,1,41
20012,2023,2,42
20012,2023,3,57
20012,2023,4,54
20012,2024,1,67
20012,2024,2,71
20012,2024,3,70
20012,2024,4,85
20012,2025,1,84
20012,2025,2,62
20012,2025,3,92
20012,2025,4,58
20013,2024,1,2
20013,2024,2,3
20013,2025,2,2
20015,2022,2,13
20015,2022,3,45
20015,2022,4,87
20015,2023,1,81
20015,2023,2,90
20015,2023,3,100
20015,2023,4,137
20015,2024,1,118
20015,2024,2,107
20015,2024,3,109
20015,2024,4,117
20015,2025,1,96
20015,2025,2,94
20015,2025,3,142
20015,2025,4,86
20016,2022,1,1
20016,2022,2,27
20016,2022,3,50
20016,2022,4,78
20016,2023,1,100
20016,2023,2,81
20016,2023,3,115
20016,2023,4,129
20016,2024,1,120
20016,2024,2,134
20016,2024,3,135
20016,2024,4,145
20016,2025,1,167
20016,2025,2,154
20016,2025,3,171
20016,2025,4,116
20017,2022,2,14
20017,2022,3,25
20017,2022,4,22
20017,2023,1,35
20017,2023,2,44
20017,2023,3,48
20017,2023,4,46
20017,2024,1,43
20017,2024,2,52
20017,2024,3,58
20017,2024,4,54
20017,2025,1,60
20017,2025,2,42
20017,2025,3,59
20017,2025,4,43
20018,2022,1,1
20018,2022,2,14
20018,2022,3,20
20018,2022,4,41
20018,2023,1,38
20018,2023,2,38
20018,2023,3,51
20018,2023,4,84
20018,2024,1,64
20018,2024,2,65
20018,2024,3,57
20018,2024,4,56
20018,2025,1,64
20018,2025,2,69
20018,2025,3,79
20018,2025,4,37
20019,2022,2,18
20019,2022,3,40
20019,2022,4,25
20019,2023,1,47
20019,2023,2,27
20019,2023,3,51
20019,2023,4,50
20019,2024,1,63
20019,2024,2,103
20019,2024,3,185
20019,2024,4,187
20019,2025,1,142
20019,2025,2,150
20019,2025,3,138
20019,2025,4,80
20020,2022,2,3
20020,2022,3,6
20020,2022,4,21
20020,2023,1,34
20020,2023,2,33
20020,2023,3,26
20020,2023,4,51
20020,2024,1,56
20020,2024,2,93
20020,2024,3,161
20020,2024,4,162
20020,2025,1,160
20020,2025,2,122
20020,2025,3,114
20020,2025,4,63
20024,2022,2,6
20024,2022,3,11
20024,2022,4,8
20024,2023,1,11
20024,2023,2,16
20024,2023,3,24
20024,2023,4,17
20024,2024,1,24
20024,2024,2,41
20024,2024,3,55
20024,2024,4,38
20024,2025,1,35
20024,2025,2,26
20024,2025,3,22
20024,2025,4,10
20030,2022,3,1
20030,2023,2,2
20030,2023,3,1
20030,2025,3,2
20032,2022,2,1
20032,2022,3,1
20032,2022,4,11
20032,2023,1,7
20032,2023,2,6
20032,2023,3,11
20032,2023,4,20
20032,2024,1,29
20032,2024,2,55
20032,2024,3,95
20032,2024,4,127
20032,2025,1,113
20032,2025,2,76
20032,2025,3,61
20032,2025,4,48
20036,2022,2,2
20036,2022,3,3
20036,2022,4,4
20036,2023,1,7
20036,2023,2,4
20036,2023,3,7
20036,2023,4,7
20036,2024,1,5
20036,2024,2,10
20036,2024,3,2
20036,2024,4,3
20036,2025,1,3
20036,2025,2,2
20036,2025,3,7
20036,2025,4,2
20037,2022,2,2
20037,2022,3,11
20037,2022,4,10
20037,2023,1,9
20037,2023,2,8
20037,2023,3,8
20037,2023,4,14
20037,2024,1,16
20037,2024,2,11
20037,2024,3,9
20037,2024,4,5
20037,2025,1,13
20037,2025,2,14
20037,2025,3,26
20037,2025,4,7
20046,2023,4,1
20046,2024,1,1
20046,2025,4,1
20052,2022,3,2
20052,2024,3,1
20059,2024,4,2
20064,2023,3,1
20074,2023,4,1
20074,2024,1,3
20074,2024,2,3
20074,2024,3,3
20074,2024,4,3
20074,2025,1,3
20074,2025,2,3
20074,2025,3,3
20074,2025,4,3
20076,2024,3,2
20101,2024,1,1
20101,2025,1,2
20101,2025,2,2
20105,2022,2,6
20105,2022,3,9
20105,2022,4,34
20105,2023,1,59
20105,2023,2,40
20105,2023,3,29
20105,2023,4,36
20105,2024,1,62
20105,2024,2,55
20105,2024,3,50
20105,2024,4,44
20105,2025,1,48
20105,2025,2,26
20105,2025,3,68
20105,2025,4,48
20106,2022,4,1
20106,2023,1,3
20106,2023,4,1
20106,2024,1,3
20106,2024,3,2
20106,2025,1,1
20106,2025,2,1
20108,2022,2,1
20109,2022,3,2
20109,2022,4,6
20109,2023,1,8
20109,2023,2,5
20109,2023,3,10
20109,2023,4,3
20109,2024,1,8
20109,2024,2,8
20109,2024,3,7
20109,2024,4,13
20109,2025,1,9
20109,2025,2,7
20109,2025,3,18
20109,2025,4,9
20110,2022,2,1
20110,2022,3,2
20110,2022,4,2
20110,2023,1,3
20110,2023,2,9
20110,2023,3,10
20110,2023,4,9
20110,2024,1,12
20110,2024,2,8
20110,2024,3,11
20110,2024,4,16
20110,2025,1,18
20110,2025,2,11
20110,2025,3,24
20110,2025,4,11
20111,2022,2,1
20111,2022,3,3
20111,2022,4,6
20111,2023,1,8
20111,2023,2,3
20111,2023,3,8
20111,2023,4,6
20111,2024,1,11
20111,2024,2,12
20111,2024,3,5
20111,2024,4,10
20111,2025,1,6
20111,2025,2,8
20111,2025,3,10
20111,2025,4,14
20112,2022,2,2
20112,2022,3,6
20112,2022,4,4
20112,2023,1,4
20112,2023,2,9
20112,2023,3,10
20112,2023,4,15
20112,2024,1,17
20112,2024,2,15
20112,2024,3,10
20112,2024,4,15
20112,2025,1,14
20112,2025,2,19
20112,2025,3,31
20112,2025,4,12
20115,2022,3,2
20115,2023,1,1
20115,2023,2,1
20115,2023,3,1
20115,2023,4,5
20115,2024,1,3
20115,2024,2,1
20115,2024,3,1
20115,2024,4,4
20115,2025,1,4
20115,2025,2,3
20115,2025,3,4
20115,2025,4,1
20116,2022,3,2
20117,2022,3,1
20117,2022,4,3
20117,2023,1,5
20117,2023,4,1
20117,2024,1,3
20117,2024,2,1
20117,2024,3,1
20117,2025,1,3
20117,2025,2,1
20117,2025,3,5
20119,2023,1,2
20119,2023,3,2
20120,2022,2,3
20120,2022,3,6
20120,2022,4,20
20120,2023,1,14
20120,2023,2,21
20120,2023,3,20
20120,2023,4,20
20120,2024,1,38
20120,2024,2,35
20120,2024,3,34
20120,2024,4,37
20120,2025,1,37
20120,2025,2,36
20120,2025,3,38
20120,2025,4,30
20121,2022,3,3
20121,2022,4,6
20121,2023,1,3
20121,2023,2,10
20121,2023,3,9
20121,2023,4,11
20121,2024,1,12
20121,2024,2,18
20121,2024,3,8
20121,2024,4,11
20121,2025,1,16
20121,2025,2,15
20121,2025,3,19
20121,2025,4,10
20122,2025,4,1
20124,2022,2,3
20124,2022,3,10
20124,2022,4,7
20124,2023,1,5
20124,2023,2,8
20124,2023,3,6
20124,2023,4,14
20124,2024,1,15
20124,2024,2,19
20124,2024,3,21
20124,2024,4,13
20124,2025,1,21
20124,2025,2,21
20124,2025,3,16
20124,2025,4,15
20129,2022,4,1
20129,2023,1,1
20130,2023,3,2
20130,2025,3,1
20130,2025,4,1
20132,2022,2,4
20132,2022,3,9
20132,2022,4,6
20132,2023,1,9
20132,2023,2,7
20132,2023,3,10
20132,2023,4,11
20132,2024,1,15
20132,2024,2,12
20132,2024,3,10
20132,2024,4,16
20132,2025,1,9
20132,2025,2,5
20132,2025,3,9
20132,2025,4,14
20135,2022,4,4
20135,2023,1,2
20135,2023,2,3
20135,2023,3,4
20135,2024,1,1
20135,2024,2,3
20135,2024,4,5
20135,2025,1,2
20135,2025,2,2
20135,2025,3,3
20136,2022,1,1
20136,2022,2,5
20136,2022,3,7
20136,2022,4,7
20136,2023,1,13
20136,2023,2,10
20136,2023,3,14
20136,2023,4,15
20136,2024,1,20
20136,2024,2,17
20136,2024,3,7
20136,2024,4,21
20136,2025,1,14
20136,2025,2,8
20136,2025,3,22
20136,2025,4,17
20137,2025,1,2
20137,2025,2,2
20137,2025,4,1
20141,2022,2,1
20141,2022,3,5
20141,2022,4,10
20141,2023,1,5
20141,2023,2,3
20141,2023,3,3
20141,2023,4,9
20141,2024,1,4
20141,2024,2,7
20141,2024,3,6
20141,2024,4,1
20141,2025,1,5
20141,2025,2,15
20141,2025,3,9
20141,2025,4,1
20142,2023,4,1
20142,2024,1,2
20143,2022,3,2
20143,2024,4,1
20143,2025,1,1
20143,2025,4,1
20144,2025,2,2
20146,2025,1,1
20146,2025,2,1
20146,2025,3,1
20146,2025,4,1
20147,2022,2,11
20147,2022,3,24
20147,2022,4,31
20147,2023,1,38
20147,2023,2,16
20147,2023,3,37
20147,2023,4,46
20147,2024,1,55
20147,2024,2,44
20147,2024,3,46
20147,2024,4,53
20147,2025,1,52
20147,2025,2,57
20147,2025,3,69
20147,2025,4,49
20148,2022,2,15
20148,2022,3,29
20148,2022,4,35
20148,2023,1,76
20148,2023,2,49
20148,2023,3,75
20148,2023,4,70
20148,2024,1,93
20148,2024,2,98
20148,2024,3,79
20148,2024,4,108
20148,2025,1,94
20148,2025,2,86
20148,2025,3,125
20148,2025,4,86
20151,2022,2,3
20151,2022,3,11
20151,2022,4,7
20151,2023,1,7
20151,2023,2,5
20151,2023,3,24
20151,2023,4,23
20151,2024,1,16
20151,2024,2,14
20151,2024,3,18
20151,2024,4,34
20151,2025,1,18
20151,2025,2,19
20151,2025,3,20
20151,2025,4,18
20152,2022,2,8
20152,2022,3,19
20152,2022,4,27
20152,2023,1,37
20152,2023,2,22
20152,2023,3,40
20152,2023,4,44
20152,2024,1,40
20152,2024,2,39
20152,2024,3,35
20152,2024,4,47
20152,2025,1,55
20152,2025,2,26
20152,2025,3,51
20152,2025,4,43
20155,2022,2,5
20155,2022,3,5
20155,2022,4,1
20155,2023,1,11
20155,2023,2,7
20155,2023,3,12
20155,2023,4,22
20155,2024,1,35
20155,2024,2,28
20155,2024,3,29
20155,2024,4,33
20155,2025,1,29
20155,2025,2,20
20155,2025,3,31
20155,2025,4,15
20158,2022,3,2
20158,2023,1,2
20158,2023,2,1
20158,2023,3,1
20158,2024,1,1
20158,2024,2,3
20158,2024,3,3
20158,2024,4,4
20158,2025,1,2
20158,2025,2,4
20158,2025,3,4
20163,2022,2,1
20164,2022,2,4
20164,2022,3,7
20164,2022,4,10
20164,2023,1,11
20164,2023,2,7
20164,2023,3,11
20164,2023,4,15
20164,2024,1,17
20164,2024,2,20
20164,2024,3,27
20164,2024,4,30
20164,2025,1,20
20164,2025,2,24
20164,2025,3,22
20164,2025,4,10
20165,2022,2,2
20165,2022,3,9
20165,2022,4,15
20165,2023,1,7
20165,2023,2,20
20165,2023,3,19
20165,2023,4,21
20165,2024,1,26
20165,2024,2,34
20165,2024,3,18
20165,2024,4,32
20165,2025,1,21
20165,2025,2,29
20165,2025,3,33
20165,2025,4,27
20166,2022,3,1
20166,2022,4,5
20166,2023,1,10
20166,2023,2,6
20166,2023,3,9
20166,2023,4,18
20166,2024,1,11
20166,2024,2,12
20166,2024,3,8
20166,2024,4,19
20166,2025,1,19
20166,2025,2,14
20166,2025,3,27
20166,2025,4,15
20168,2024,1,2
20169,2022,2,2
20169,2022,3,12
20169,2022,4,8
20169,2023,1,20
20169,2023,2,14
20169,2023,3,21
20169,2023,4,12
20169,2024,1,19
20169,2024,2,17
20169,2024,3,23
20169,2024,4,20
20169,2025,1,25
20169,2025,2,20
20169,2025,3,31
20169,2025,4,22
20170,2022,2,5
20170,2022,3,7
20170,2022,4,14
20170,2023,1,15
20170,2023,2,15
20170,2023,3,24
20170,2023,4,26
20170,2024,1,21
20170,2024,2,25
20170,2024,3,36
20170,2024,4,29
20170,2025,1,29
20170,2025,2,20
20170,2025,3,25
20170,2025,4,24
20171,2022,2,8
20171,2022,3,13
20171,2022,4,34
20171,2023,1,45
20171,2023,2,28
20171,2023,3,41
20171,2023,4,38
20171,2024,1,52
20171,2024,2,70
20171,2024,3,53
20171,2024,4,53
20171,2025,1,54
20171,2025,2,51
20171,2025,3,52
20171,2025,4,44
20172,2023,1,2
20175,2022,2,4
20175,2022,3,4
20175,2022,4,14
20175,2023,1,17
20175,2023,2,17
20175,2023,3,13
20175,2023,4,25
20175,2024,1,29
20175,2024,2,17
20175,2024,3,28
20175,2024,4,24
20175,2025,1,18
20175,2025,2,23
20175,2025,3,46
20175,2025,4,27
20176,2022,2,10
20176,2022,3,31
20176,2022,4,49
20176,2023,1,41
20176,2023,2,26
20176,2023,3,47
20176,2023,4,35
20176,2024,1,50
20176,2024,2,56
20176,2024,3,42
20176,2024,4,33
20176,2025,1,34
20176,2025,2,32
20176,2025,3,41
20176,2025,4,35
20177,2023,4,12
20177,2024,1,4
20177,2024,2,2
20177,2024,3,28
20180,2022,2,2
20180,2022,3,5
20180,2022,4,4
20180,2023,1,7
20180,2023,2,3
20180,2023,3,4
20180,2023,4,14
20180,2024,1,4
20180,2024,2,7
20180,2024,3,10
20180,2024,4,15
20180,2025,1,15
20180,2025,2,19
20180,2025,3,11
20180,2025,4,12
20181,2022,2,1
20181,2023,2,2
20181,2023,3,4
20181,2023,4,4
20181,2024,3,4
20181,2025,2,1
20181,2025,3,5
20181,2025,4,3
20184,2025,4,1
20186,2022,4,1
20186,2023,1,3
20186,2023,2,2
20186,2023,3,4
20186,2023,4,9
20186,2024,1,2
20186,2024,2,2
20186,2024,3,4
20186,2024,4,1
20186,2025,1,5
20186,2025,2,2
20186,2025,3,8
20186,2025,4,8
20187,2022,2,2
20187,2022,3,3
20187,2022,4,7
20187,2023,1,8
20187,2023,2,5
20187,2023,3,6
20187,2023,4,5
20187,2024,1,1
20187,2024,2,7
20187,2024,3,7
20187,2024,4,9
20187,2025,1,7
20187,2025,2,8
20187,2025,3,11
20187,2025,4,7
20189,2023,2,1
20189,2023,3,1
20190,2022,2,4
20190,2022,3,7
20190,2022,4,12
20190,2023,1,12
20190,2023,2,12
20190,2023,3,14
20190,2023,4,9
20190,2024,1,24
20190,2024,2,13
20190,2024,3,9
20190,2024,4,17
20190,2025,1,24
20190,2025,2,15
20190,2025,3,26
20190,2025,4,24
20191,2022,2,3
20191,2022,3,9
20191,2022,4,12
20191,2023,1,15
20191,2023,2,24
20191,2023,3,17
20191,2023,4,12
20191,2024,1,26
20191,2024,2,27
20191,2024,3,11
20191,2024,4,27
20191,2025,1,31
20191,2025,2,32
20191,2025,3,29
20191,2025,4,20
20194,2022,3,6
20194,2022,4,4
20194,2023,1,8
20194,2023,2,7
20194,2023,3,9
20194,2023,4,10
20194,2024,1,22
20194,2024,2,14
20194,2024,3,6
20194,2024,4,9
20194,2025,1,16
20194,2025,2,9
20194,2025,3,13
20194,2025,4,7
20195,2023,1,2
20197,2022,3,4
20197,2022,4,8
20197,2023,1,1
20197,2024,1,2
20197,2024,2,6
20197,2024,3,1
20197,2024,4,3
20197,2025,1,4
20197,2025,2,1
20197,2025,3,5
20197,2025,4,6
20198,2023,1,1
20198,2023,2,1
20198,2024,4,2
20198,2025,1,1
20198,2025,2,4
20198,2025,3,3
20198,2025,4,4
20220,2024,3,1
20220,2025,2,1
20223,2025,4,2
20226,2024,2,1
20373,2025,3,2
20431,2025,2,2
20431,2025,3,6
20433,2023,2,1
20451,2024,4,2
20520,2024,4,2
20522,2024,1,1
20522,2024,2,1
20536,2024,2,1
20536,2024,3,2
20577,2022,3,1
20593,2025,3,2
20598,2024,4,1
20598,2025,1,6
20598,2025,2,6
20598,2025,3,6
20598,2025,4,6
20601,2020,3,134
20601,2020,4,129
20601,2021,1,151
20601,2021,2,173
20601,2021,3,205
20601,2021,4,246
20601,2022,1,264
20601,2022,2,309
20601,2022,3,333
20601,2022,4,368
20601,2023,1,397
20601,2023,2,434
20601,2023,3,496
20601,2023,4,581
20601,2024,1,645
20601,2024,2,769
20601,2024,3,961
20601,2024,4,1072
20601,2025,1,1138
20601,2025,2,1240
20601,2025,3,1327
20601,2025,4,1385
20602,2020,3,151
20602,2020,4,163
20602,2021,1,189
20602,2021,2,226
20602,2021,3,241
20602,2021,4,252
20602,2022,1,262
20602,2022,2,293
20602,2022,3,351
20602,2022,4,391
20602,2023,1,411
20602,2023,2,474
20602,2023,3,535
20602,2023,4,577
20602,2024,1,626
20602,2024,2,674
20602,2024,3,762
20602,2024,4,835
20602,2025,1,904
20602,2025,2,982
20602,2025,3,1052
20602,2025,4,1096
20603,2020,3,289
20603,2020,4,324
20603,2021,1,357
20603,2021,2,391
20603,2021,3,424
20603,2021,4,459
20603,2022,1,493
20603,2022,2,539
20603,2022,3,596
20603,2022,4,708
20603,2023,1,784
20603,2023,2,886
20603,2023,3,989
20603,2023,4,1098
20603,2024,1,1204
20603,2024,2,1340
20603,2024,3,1595
20603,2024,4,1721
20603,2025,1,1851
20603,2025,2,1950
20603,2025,3,2059
20603,2025,4,2140
20606,2020,3,3
20606,2020,4,3
20606,2021,1,3
20606,2021,2,3
20606,2021,3,3
20606,2021,4,3
20606,2022,1,3
20606,2022,2,5
20606,2022,3,6
20606,2022,4,7
20606,2023,1,9
20606,2023,2,10
20606,2023,3,12
20606,2023,4,12
20606,2024,1,12
20606,2024,2,10
20606,2024,3,8
20606,2024,4,6
20606,2025,1,9
20606,2025,2,9
20606,2025,3,9
20606,2025,4,9
20607,2020,3,198
20607,2020,4,204
20607,2021,1,221
20607,2021,2,252
20607,2021,3,285
20607,2021,4,297
20607,2022,1,315
20607,2022,2,330
20607,2022,3,389
20607,2022,4,428
20607,2023,1,504
20607,2023,2,564
20607,2023,3,597
20607,2023,4,674
20607,2024,1,746
20607,2024,2,814
20607,2024,3,924
20607,2024,4,1007
20607,2025,1,1088
20607,2025,2,1136
20607,2025,3,1183
20607,2025,4,1223
20608,2020,3,3
20608,2020,4,3
20608,2021,1,3
20608,2021,2,3
20608,2021,3,3
20608,2021,4,3
20608,2022,1,5
20608,2022,2,6
20608,2022,3,3
20608,2022,4,3
20608,2023,1,3
20608,2023,2,3
20608,2023,3,3
20608,2023,4,6
20608,2024,1,4
20608,2024,2,7
20608,2024,3,14
20608,2024,4,21
20608,2025,1,27
20608,2025,2,29
20608,2025,3,29
20608,2025,4,29
20609,2021,4,1
20609,2022,1,3
20609,2022,2,5
20609,2022,3,9
20609,2022,4,9
20609,2023,1,9
20609,2023,2,9
20609,2023,3,9
20609,2023,4,9
20609,2024,1,13
20609,2024,2,18
20609,2024,3,20
20609,2024,4,18
20609,2025,1,24
20609,2025,2,24
20609,2025,3,24
20609,2025,4,24
20611,2020,3,3
20611,2020,4,3
20611,2021,1,3
20611,2021,2,3
20611,2021,3,3
20611,2021,4,5
20611,2022,1,6
20611,2022,2,6
20611,2022,3,6
20611,2022,4,6
20611,2023,1,11
20611,2023,2,15
20611,2023,3,15
20611,2023,4,15
20611,2024,1,19
20611,2024,2,22
20611,2024,3,22
20611,2024,4,25
20611,2025,1,35
20611,2025,2,32
20611,2025,3,35
20611,2025,4,36
20612,2021,2,3
20612,2021,3,6
20612,2021,4,6
20612,2022,1,6
20612,2022,2,6
20612,2022,3,6
20612,2022,4,6
20612,2023,1,6
20612,2023,2,6
20612,2023,3,6
20612,2023,4,6
20612,2024,1,6
20612,2024,2,6
20612,2024,3,6
20612,2024,4,6
20612,2025,1,6
20612,2025,2,6
20612,2025,3,9
20612,2025,4,9
20613,2020,3,170
20613,2020,4,182
20613,2021,1,189
20613,2021,2,225
20613,2021,3,248
20613,2021,4,285
20613,2022,1,308
20613,2022,2,351
20613,2022,3,380
20613,2022,4,414
20613,2023,1,484
20613,2023,2,534
20613,2023,3,608
20613,2023,4,691
20613,2024,1,794
20613,2024,2,891
20613,2024,3,1068
20613,2024,4,1165
20613,2025,1,1334
20613,2025,2,1442
20613,2025,3,1571
20613,2025,4,1675
20614,2024,2,2
20614,2024,3,3
20614,2024,4,3
20614,2025,1,3
20614,2025,2,3
20614,2025,3,3
20615,2020,4,2
20615,2021,1,3
20615,2021,2,3
20615,2021,3,3
20615,2021,4,3
20615,2022,1,4
20615,2022,2,6
20615,2022,3,8
20615,2022,4,6
20615,2023,1,6
20615,2023,2,6
20615,2023,3,8
20615,2023,4,9
20615,2024,1,12
20615,2024,2,9
20615,2024,3,13
20615,2024,4,12
20615,2025,1,12
20615,2025,2,12
20615,2025,3,13
20615,2025,4,15
20616,2020,3,42
20616,2020,4,37
20616,2021,1,37
20616,2021,2,37
20616,2021,3,44
20616,2021,4,58
20616,2022,1,65
20616,2022,2,83
20616,2022,3,99
20616,2022,4,116
20616,2023,1,122
20616,2023,2,133
20616,2023,3,145
20616,2023,4,171
20616,2024,1,192
20616,2024,2,210
20616,2024,3,248
20616,2024,4,291
20616,2025,1,316
20616,2025,2,357
20616,2025,3,414
20616,2025,4,448
20617,2020,4,2
20617,2021,1,9
20617,2021,2,8
20617,2021,3,6
20617,2021,4,6
20617,2022,1,7
20617,2022,2,12
20617,2022,3,15
20617,2022,4,22
20617,2023,1,25
20617,2023,2,27
20617,2023,3,28
20617,2023,4,32
20617,2024,1,36
20617,2024,2,37
20617,2024,3,42
20617,2024,4,44
20617,2025,1,50
20617,2025,2,54
20617,2025,3,52
20617,2025,4,54
20618,2020,3,3
20618,2020,4,3
20618,2021,1,3
20618,2021,2,3
20618,2021,3,4
20618,2021,4,6
20618,2022,1,6
20618,2022,2,6
20618,2022,3,8
20618,2022,4,12
20618,2023,1,10
20618,2023,2,9
20618,2023,3,13
20618,2023,4,18
20618,2024,1,17
20618,2024,2,20
20618,2024,3,16
20618,2024,4,14
20618,2025,1,15
20618,2025,2,14
20618,2025,3,17
20618,2025,4,19
20619,2020,3,162
20619,2020,4,158
20619,2021,1,165
20619,2021,2,182
20619,2021,3,224
20619,2021,4,251
20619,2022,1,275
20619,2022,2,308
20619,2022,3,334
20619,2022,4,364
20619,2023,1,376
20619,2023,2,411
20619,2023,3,472
20619,2023,4,511
20619,2024,1,568
20619,2024,2,594
20619,2024,3,656
20619,2024,4,718
20619,2025,1,760
20619,2025,2,801
20619,2025,3,823
20619,2025,4,847
20620,2020,3,9
20620,2020,4,9
20620,2021,1,10
20620,2021,2,13
20620,2021,3,15
20620,2021,4,18
20620,2022,1,21
20620,2022,2,24
20620,2022,3,25
20620,2022,4,36
20620,2023,1,37
20620,2023,2,42
20620,2023,3,47
20620,2023,4,48
20620,2024,1,47
20620,2024,2,42
20620,2024,3,44
20620,2024,4,45
20620,2025,1,52
20620,2025,2,47
20620,2025,3,52
20620,2025,4,55
20621,2020,3,9
20621,2020,4,8
20621,2021,1,6
20621,2021,2,6
20621,2021,3,6
20621,2021,4,6
20621,2022,1,9
20621,2022,2,9
20621,2022,3,10
20621,2022,4,12
20621,2023,1,15
20621,2023,2,15
20621,2023,3,15
20621,2023,4,15
20621,2024,1,15
20621,2024,2,15
20621,2024,3,15
20621,2024,4,15
20621,2025,1,15
20621,2025,2,23
20621,2025,3,32
20621,2025,4,32
20622,2020,3,28
20622,2020,4,31
20622,2021,1,30
20622,2021,2,33
20622,2021,3,36
20622,2021,4,35
20622,2022,1,42
20622,2022,2,43
20622,2022,3,47
20622,2022,4,59
20622,2023,1,57
20622,2023,2,61
20622,2023,3,71
20622,2023,4,78
20622,2024,1,91
20622,2024,2,108
20622,2024,3,115
20622,2024,4,128
20622,2025,1,126
20622,2025,2,132
20622,2025,3,134
20622,2025,4,143
20623,2020,3,17
20623,2020,4,26
20623,2021,1,30
20623,2021,2,34
20623,2021,3,39
20623,2021,4,41
20623,2022,1,36
20623,2022,2,38
20623,2022,3,45
20623,2022,4,47
20623,2023,1,54
20623,2023,2,52
20623,2023,3,62
20623,2023,4,76
20623,2024,1,85
20623,2024,2,98
20623,2024,3,109
20623,2024,4,117
20623,2025,1,128
20623,2025,2,140
20623,2025,3,158
20623,2025,4,170
20624,2020,3,3
20624,2020,4,3
20624,2021,1,3
20624,2021,2,3
20624,2021,3,3
20624,2021,4,3
20624,2022,1,3
20624,2022,2,3
20624,2022,3,3
20624,2022,4,3
20624,2023,1,3
20624,2023,2,4
20624,2023,3,8
20624,2023,4,12
20624,2024,1,15
20624,2024,2,15
20624,2024,3,18
20624,2024,4,18
20624,2025,1,18
20624,2025,2,18
20624,2025,3,18
20624,2025,4,18
20625,2022,1,4
20625,2022,2,6
20625,2022,3,6
20625,2022,4,6
20625,2023,1,6
20625,2023,2,6
20625,2023,3,7
20625,2023,4,9
20625,2024,1,8
20625,2024,2,9
20625,2024,3,13
20625,2024,4,18
20625,2025,1,18
20625,2025,2,18
20625,2025,3,21
20625,2025,4,21
20626,2022,4,3
20626,2023,1,3
20626,2023,2,3
20626,2023,3,3
20626,2023,4,3
20626,2024,1,3
20626,2024,2,3
20626,2024,3,3
20626,2024,4,3
20626,2025,1,3
20626,2025,2,3
20626,2025,3,5
20626,2025,4,4
20627,2020,3,3
20627,2020,4,3
20627,2021,1,3
20627,2021,2,3
20627,2021,3,2
20628,2020,3,12
20628,2020,4,15
20628,2021,1,18
20628,2021,2,21
20628,2021,3,21
20628,2021,4,21
20628,2022,1,21
20628,2022,2,26
20628,2022,3,27
20628,2022,4,28
20628,2023,1,32
20628,2023,2,29
20628,2023,3,33
20628,2023,4,36
20628,2024,1,33
20628,2024,2,30
20628,2024,3,33
20628,2024,4,38
20628,2025,1,39
20628,2025,2,42
20628,2025,3,41
20628,2025,4,42
20629,2020,3,6
20629,2020,4,6
20629,2021,1,6
20629,2021,2,6
20629,2021,3,6
20629,2021,4,6
20629,2022,1,6
20629,2022,2,6
20629,2022,3,6
20629,2022,4,6
20629,2023,1,6
20629,2023,2,6
20629,2023,3,4
20629,2023,4,7
20629,2024,1,6
20629,2024,2,6
20629,2024,3,6
20629,2024,4,6
20629,2025,1,6
20629,2025,2,6
20629,2025,3,6
20629,2025,4,6
20630,2020,3,6
20630,2020,4,6
20630,2021,1,6
20630,2021,2,3
20630,2021,3,6
20630,2021,4,6
20630,2022,1,9
20630,2022,2,15
20630,2022,3,21
20630,2022,4,21
20630,2023,1,20
20630,2023,2,18
20630,2023,3,18
20630,2023,4,22
20630,2024,1,23
20630,2024,2,32
20630,2024,3,38
20630,2024,4,39
20630,2025,1,37
20630,2025,2,37
20630,2025,3,39
20630,2025,4,43
20632,2020,3,2
20632,2020,4,3
20632,2021,1,3
20632,2021,2,3
20632,2021,3,5
20632,2021,4,9
20632,2022,1,9
20632,2022,2,9
20632,2022,3,9
20632,2022,4,12
20632,2023,1,12
20632,2023,2,12
20632,2023,3,9
20632,2023,4,9
20632,2024,1,9
20632,2024,2,9
20632,2024,3,9
20632,2024,4,9
20632,2025,1,10
20632,2025,2,15
20632,2025,3,15
20632,2025,4,15
20634,2020,3,80
20634,2020,4,89
20634,2021,1,96
20634,2021,2,104
20634,2021,3,110
20634,2021,4,115
20634,2022,1,120
20634,2022,2,130
20634,2022,3,134
20634,2022,4,139
20634,2023,1,142
20634,2023,2,157
20634,2023,3,166
20634,2023,4,186
20634,2024,1,191
20634,2024,2,191
20634,2024,3,213
20634,2024,4,230
20634,2025,1,264
20634,2025,2,278
20634,2025,3,285
20634,2025,4,294
20636,2020,3,113
20636,2020,4,118
20636,2021,1,128
20636,2021,2,140
20636,2021,3,163
20636,2021,4,175
20636,2022,1,189
20636,2022,2,197
20636,2022,3,221
20636,2022,4,262
20636,2023,1,288
